,edge,grade,money,value,is_best,bet_quality,implied_value,projected_value,ou,book_name,display_name,full_name,prop
125,,,-131,0.5,,,,,over,Caesars NJ,White Sox,Robbie Grossman,hits
112,,,-575,1.5,,,,,under,DK NJ,White Sox,Robbie Grossman,hits
113,,,380,1.5,,,,,over,DK NJ,White Sox,Robbie Grossman,hits
114,,,100,0.5,,,,,under,DK NJ,White Sox,Robbie Grossman,hits
115,,,-130,0.5,,,,,over,DK NJ,White Sox,Robbie Grossman,hits
119,0.00307181506074,C-,-130,0.5,True,10.0,0.6414213562373096,0.84,over,PointsBet NJ,White Sox,Robbie Grossman,hits
118,-0.068289206365088,F,-100,0.5,False,0.0,0.5,0.84,under,PointsBet NJ,White Sox,Robbie Grossman,hits
121,0.012733650809532,C-,-125,0.5,True,10.0,0.6414213562373096,0.84,over,bet365 NJ,White Sox,Robbie Grossman,hits
120,-0.080484328316308,F,-105,0.5,False,0.0,0.4292893218813452,0.84,under,bet365 NJ,White Sox,Robbie Grossman,hits
1657,-0.023609083868726,D+,-192,1.5,True,0.0,0.887627564304205,1.28,under,Best Odds,Braves,Ronald Acuna,hits
1656,-0.047148303202484,D,142,1.5,False,8.0,1.132576538582523,1.28,over,Best Odds,Braves,Ronald Acuna,hits
1661,-0.021247251086488,D+,-190,1.5,True,0.0,1.010102051443364,1.28,under,BetMGM NJ,Braves,Ronald Acuna,hits
1660,-0.050591829373283,F,140,1.5,False,8.0,1.132576538582523,1.28,over,BetMGM NJ,Braves,Ronald Acuna,hits
1666,,,-179,1.5,,,,,under,Caesars NJ,Braves,Ronald Acuna,hits
1667,,,129,1.5,,,,,over,Caesars NJ,Braves,Ronald Acuna,hits
1658,-0.027091786445926,D,-195,1.5,True,0.0,0.887627564304205,1.28,under,DK NJ,Braves,Ronald Acuna,hits
1659,-0.042088428012738,D,145,1.5,False,8.0,1.132576538582523,1.28,over,DK NJ,Braves,Ronald Acuna,hits
1662,-0.012486922548635,D+,-180,1.5,True,0.0,1.010102051443364,1.29,under,PointsBet NJ,Braves,Ronald Acuna,hits
1663,-0.047036886975175,D,140,1.5,False,8.0,1.132576538582523,1.29,over,PointsBet NJ,Braves,Ronald Acuna,hits
1664,-0.018752586709036,D+,-185,1.5,True,0.0,1.010102051443364,1.29,under,bet365 NJ,Braves,Ronald Acuna,hits
1665,-0.030370220308508,D,150,1.5,False,8.0,1.132576538582523,1.29,over,bet365 NJ,Braves,Ronald Acuna,hits
2245,-0.010517616197955,D+,-135,0.5,True,10.0,0.6414213562373096,0.83,over,Best Odds,Pirates,Rowdy Tellez,hits
2244,-0.051755346957208,F,105,0.5,False,0.0,0.5707106781186548,0.83,under,Best Odds,Pirates,Rowdy Tellez,hits
2242,,,205,1.5,,,,,over,Best Odds,Pirates,Rowdy Tellez,hits
2243,,,-285,1.5,,,,,under,Best Odds,Pirates,Rowdy Tellez,hits
2251,-0.010517616197955,D+,-135,0.5,True,10.0,0.6414213562373096,0.83,over,BetMGM NJ,Pirates,Rowdy Tellez,hits
2250,-0.051755346957208,F,105,0.5,False,0.0,0.5707106781186548,0.83,under,BetMGM NJ,Pirates,Rowdy Tellez,hits
2256,,,-160,0.5,,,,,under,Caesars NJ,Pirates,Rowdy Tellez,hits
2257,,,116,0.5,,,,,over,Caesars NJ,Pirates,Rowdy Tellez,hits
2258,,,100,0.5,,,,,under,Caesars NJ,Pirates,Rowdy Tellez,hits
2259,,,-137,0.5,,,,,over,Caesars NJ,Pirates,Rowdy Tellez,hits
2249,-0.010517616197955,D+,-135,0.5,True,10.0,0.6414213562373096,0.83,over,DK NJ,Pirates,Rowdy Tellez,hits
2248,-0.063950468908428,F,100,0.5,False,0.0,0.5,0.83,under,DK NJ,Pirates,Rowdy Tellez,hits
2246,,,-285,1.5,,,,,under,DK NJ,Pirates,Rowdy Tellez,hits
2247,,,205,1.5,,,,,over,DK NJ,Pirates,Rowdy Tellez,hits
2253,-0.00126692239592,D+,-130,0.5,True,10.0,0.6414213562373096,0.83,over,PointsBet NJ,Pirates,Rowdy Tellez,hits
2252,-0.063950468908428,F,-100,0.5,False,0.0,0.5,0.83,under,PointsBet NJ,Pirates,Rowdy Tellez,hits
2255,-0.00126692239592,D+,-130,0.5,True,10.0,0.6414213562373096,0.83,over,bet365 NJ,Pirates,Rowdy Tellez,hits
2254,-0.063950468908428,F,100,0.5,False,0.0,0.5,0.83,under,bet365 NJ,Pirates,Rowdy Tellez,hits
2166,0.002397470883461,C-,155,0.5,True,0.0,0.7121320343559644,0.93,under,Best Odds,Twins,Ryan Jeffers,hits
2167,-0.071973688467269,F,-210,0.5,False,7.0,0.853553390593274,0.93,over,Best Odds,Twins,Ryan Jeffers,hits
2169,0.006362748875966,C-,155,0.5,True,0.0,0.7121320343559644,0.92,under,BetMGM NJ,Twins,Ryan Jeffers,hits
2168,-0.075938966459774,F,-210,0.5,False,7.0,0.853553390593274,0.92,over,BetMGM NJ,Twins,Ryan Jeffers,hits
733,0.030885768194674,C,200,0.5,True,1.0,0.853553390593274,1.01,under,Best Odds,Rockies,Ryan McMahon,hits
732,-0.104478841787747,F,-285,0.5,False,5.0,0.9949747468305836,1.01,over,Best Odds,Rockies,Ryan McMahon,hits
730,,,-180,0.5,,,,,over,Best Odds,Rockies,Ryan McMahon,hits
731,,,130,0.5,,,,,under,Best Odds,Rockies,Ryan McMahon,hits
738,0.030885768194674,C,200,0.5,True,1.0,0.853553390593274,1.01,under,BetMGM NJ,Rockies,Ryan McMahon,hits
739,-0.09755243486134,F,-275,0.5,False,5.0,0.9949747468305836,1.01,over,BetMGM NJ,Rockies,Ryan McMahon,hits
744,0.01939151532111,C-,190,0.5,True,0.0,0.7828427124746192,1.01,under,Caesars NJ,Rockies,Ryan McMahon,hits
745,-0.096839422383622,F,-274,0.5,False,5.0,0.9949747468305836,1.01,over,Caesars NJ,Rockies,Ryan McMahon,hits
736,0.030885768194674,C,200,0.5,True,1.0,0.853553390593274,1.01,under,DK NJ,Rockies,Ryan McMahon,hits
737,-0.104478841787747,F,-285,0.5,False,5.0,0.9949747468305836,1.01,over,DK NJ,Rockies,Ryan McMahon,hits
734,,,130,0.5,,,,,under,DK NJ,Rockies,Ryan McMahon,hits
735,,,-180,0.5,,,,,over,DK NJ,Rockies,Ryan McMahon,hits
740,0.017794556610287,C-,-250,1.5,True,0.0,0.765153077165046,1.01,under,PointsBet NJ,Rockies,Ryan McMahon,hits
741,-0.082957463878457,F,185,1.5,False,5.0,1.010102051443364,1.01,over,PointsBet NJ,Rockies,Ryan McMahon,hits
742,0.041638456366717,C,210,0.5,True,1.0,0.853553390593274,1.01,under,bet365 NJ,Rockies,Ryan McMahon,hits
743,-0.093948831257737,F,-270,0.5,False,5.0,0.9949747468305836,1.01,over,bet365 NJ,Rockies,Ryan McMahon,hits
2581,-0.008682019460948,D+,-270,1.5,True,0.0,0.642678590025887,1.04,under,Best Odds,Orioles,Ryan Mountcastle,hits
2580,-0.06003076111624,F,195,1.5,False,9.0,0.887627564304205,1.04,over,Best Odds,Orioles,Ryan Mountcastle,hits
2578,,,170,2.5,,,,,over,Best Odds,Orioles,Ryan Mountcastle,hits
2579,,,-235,2.5,,,,,under,Best Odds,Orioles,Ryan Mountcastle,hits
2587,0.006761995983068,C-,-250,1.5,True,0.0,0.765153077165046,1.04,under,BetMGM NJ,Orioles,Ryan Mountcastle,hits
2586,-0.065875296475679,F,190,1.5,False,5.0,1.010102051443364,1.04,over,BetMGM NJ,Orioles,Ryan Mountcastle,hits
2592,,,-274,0.5,,,,,over,Caesars NJ,Orioles,Ryan Mountcastle,hits
2593,,,190,0.5,,,,,under,Caesars NJ,Orioles,Ryan Mountcastle,hits
2594,,,-274,1.5,,,,,under,Caesars NJ,Orioles,Ryan Mountcastle,hits
2595,,,190,1.5,,,,,over,Caesars NJ,Orioles,Ryan Mountcastle,hits
2582,,,-270,1.5,,,,,under,DK NJ,Orioles,Ryan Mountcastle,hits
2583,,,195,1.5,,,,,over,DK NJ,Orioles,Ryan Mountcastle,hits
2584,,,-235,2.5,,,,,under,DK NJ,Orioles,Ryan Mountcastle,hits
2585,,,170,2.5,,,,,over,DK NJ,Orioles,Ryan Mountcastle,hits
2588,-0.00117451195344,D+,-260,1.5,True,0.0,0.765153077165046,1.04,under,PointsBet NJ,Orioles,Ryan Mountcastle,hits
2589,-0.065875296475679,F,190,1.5,False,5.0,1.010102051443364,1.04,over,PointsBet NJ,Orioles,Ryan Mountcastle,hits
2590,0.006761995983068,C-,-250,1.5,True,0.0,0.765153077165046,1.04,under,bet365 NJ,Orioles,Ryan Mountcastle,hits
2591,-0.054381043602115,F,200,1.5,False,9.0,0.887627564304205,1.04,over,bet365 NJ,Orioles,Ryan Mountcastle,hits
935,0.013771243608581,C-,105,0.5,True,0.0,0.5707106781186548,0.69,under,Best Odds,Athletics,Ryan Noda,hits
934,-0.084909454990694,F,-140,0.5,False,4.0,0.7121320343559644,0.69,over,Best Odds,Athletics,Ryan Noda,hits
932,,,360,0.5,,,,,over,Best Odds,Athletics,Ryan Noda,hits
933,,,-550,0.5,,,,,under,Best Odds,Athletics,Ryan Noda,hits
941,0.013771243608581,C-,105,0.5,True,0.0,0.5707106781186548,0.69,under,BetMGM NJ,Athletics,Ryan Noda,hits
940,-0.076044206763744,F,-135,0.5,False,7.0,0.6414213562373096,0.69,over,BetMGM NJ,Athletics,Ryan Noda,hits
949,0.035961983481908,C,-103,0.5,True,0.0,0.4292893218813452,0.61,under,Caesars NJ,Athletics,Ryan Noda,hits
948,-0.114166596687261,F,-133,0.5,False,4.0,0.6414213562373096,0.61,over,Caesars NJ,Athletics,Ryan Noda,hits
946,,,112,0.5,,,,,over,Caesars NJ,Athletics,Ryan Noda,hits
947,,,-154,0.5,,,,,under,Caesars NJ,Athletics,Ryan Noda,hits
938,0.013771243608581,C-,105,0.5,True,0.0,0.5707106781186548,0.69,under,DK NJ,Athletics,Ryan Noda,hits
939,-0.084909454990694,F,-140,0.5,False,4.0,0.7121320343559644,0.69,over,DK NJ,Athletics,Ryan Noda,hits
936,,,-550,0.5,,,,,under,DK NJ,Athletics,Ryan Noda,hits
937,,,360,0.5,,,,,over,DK NJ,Athletics,Ryan Noda,hits
942,0.013771243608581,C-,105,0.5,True,0.0,0.5707106781186548,0.69,under,PointsBet NJ,Athletics,Ryan Noda,hits
943,-0.084909454990694,F,-140,0.5,False,4.0,0.7121320343559644,0.69,over,PointsBet NJ,Athletics,Ryan Noda,hits
944,0.025385645466885,C,110,0.5,True,0.0,0.5707106781186548,0.69,under,bet365 NJ,Athletics,Ryan Noda,hits
945,-0.084909454990694,F,-140,0.5,False,4.0,0.7121320343559644,0.69,over,bet365 NJ,Athletics,Ryan Noda,hits
2634,-0.022069070130378,D+,-205,0.5,True,10.0,0.853553390593274,1.05,over,Best Odds,Orioles,Ryan O'Hearn,hits
2635,-0.050062077410606,F,150,0.5,False,0.0,0.7121320343559644,1.05,under,Best Odds,Orioles,Ryan O'Hearn,hits
2632,,,275,0.5,,,,,over,Best Odds,Orioles,Ryan O'Hearn,hits
2633,,,-390,0.5,,,,,under,Best Odds,Orioles,Ryan O'Hearn,hits
2641,-0.016604589256061,D+,-200,0.5,True,10.0,0.853553390593274,1.05,over,BetMGM NJ,Orioles,Ryan O'Hearn,hits
2640,-0.050062077410606,F,150,0.5,False,0.0,0.7121320343559644,1.05,under,BetMGM NJ,Orioles,Ryan O'Hearn,hits
2646,,,-106,0.5,,,,,under,Caesars NJ,Orioles,Ryan O'Hearn,hits
2647,,,-129,0.5,,,,,over,Caesars NJ,Orioles,Ryan O'Hearn,hits
2648,,,136,0.5,,,,,under,Caesars NJ,Orioles,Ryan O'Hearn,hits
2649,,,-189,0.5,,,,,over,Caesars NJ,Orioles,Ryan O'Hearn,hits
2636,,,-390,0.5,,,,,under,DK NJ,Orioles,Ryan O'Hearn,hits
2637,,,275,0.5,,,,,over,DK NJ,Orioles,Ryan O'Hearn,hits
2638,,,150,0.5,,,,,under,DK NJ,Orioles,Ryan O'Hearn,hits
2639,,,-205,0.5,,,,,over,DK NJ,Orioles,Ryan O'Hearn,hits
2643,-0.005110336382498,D+,-190,0.5,True,10.0,0.7828427124746192,1.05,over,PointsBet NJ,Orioles,Ryan O'Hearn,hits
2642,-0.058225342716728,F,145,0.5,False,0.0,0.7121320343559644,1.05,under,PointsBet NJ,Orioles,Ryan O'Hearn,hits
2645,-0.016604589256061,D+,-200,0.5,True,10.0,0.853553390593274,1.05,over,bet365 NJ,Orioles,Ryan O'Hearn,hits
2644,-0.034677462025991,D,160,0.5,False,0.0,0.7121320343559644,1.05,under,bet365 NJ,Orioles,Ryan O'Hearn,hits
206,-0.020121507698058,D+,-200,0.5,True,10.0,0.853553390593274,1.04,over,Best Odds,Brewers,Sal Frelick,hits
207,-0.046545158968609,D,150,0.5,False,0.0,0.7121320343559644,1.04,under,Best Odds,Brewers,Sal Frelick,hits
204,,,140,0.5,,,,,over,Best Odds,Brewers,Sal Frelick,hits
205,,,-190,0.5,,,,,under,Best Odds,Brewers,Sal Frelick,hits
213,-0.008627254824495,D+,-190,0.5,True,10.0,0.7828427124746192,1.04,over,BetMGM NJ,Brewers,Sal Frelick,hits
212,-0.054708424274731,F,145,0.5,False,0.0,0.7121320343559644,1.04,under,BetMGM NJ,Brewers,Sal Frelick,hits
218,,,-199,0.5,,,,,over,Caesars NJ,Brewers,Sal Frelick,hits
219,,,143,0.5,,,,,under,Caesars NJ,Brewers,Sal Frelick,hits
220,,,-127,0.5,,,,,over,Caesars NJ,Brewers,Sal Frelick,hits
221,,,-108,0.5,,,,,under,Caesars NJ,Brewers,Sal Frelick,hits
208,,,-190,0.5,,,,,under,DK NJ,Brewers,Sal Frelick,hits
209,,,140,0.5,,,,,over,DK NJ,Brewers,Sal Frelick,hits
210,,,150,0.5,,,,,under,DK NJ,Brewers,Sal Frelick,hits
211,,,-200,0.5,,,,,over,DK NJ,Brewers,Sal Frelick,hits
215,-0.008627254824495,D+,-190,0.5,True,10.0,0.7828427124746192,1.04,over,PointsBet NJ,Brewers,Sal Frelick,hits
214,-0.054708424274731,F,145,0.5,False,0.0,0.7121320343559644,1.04,under,PointsBet NJ,Brewers,Sal Frelick,hits
217,-0.002577648048935,D+,-185,0.5,True,10.0,0.7828427124746192,1.04,over,bet365 NJ,Brewers,Sal Frelick,hits
216,-0.046545158968609,D,150,0.5,False,0.0,0.7121320343559644,1.04,under,bet365 NJ,Brewers,Sal Frelick,hits
1309,-0.000461985559477,D+,200,0.5,True,0.0,0.853553390593274,1.1,under,Best Odds,Royals,Salvador Perez,hits
1308,-0.069713453037014,F,-280,0.5,False,7.0,0.9949747468305836,1.1,over,Best Odds,Royals,Salvador Perez,hits
1306,,,105,0.5,,,,,over,Best Odds,Royals,Salvador Perez,hits
1307,,,-140,0.5,,,,,under,Best Odds,Royals,Salvador Perez,hits
1314,-0.000461985559477,D+,200,0.5,True,0.0,0.853553390593274,1.1,under,BetMGM NJ,Royals,Salvador Perez,hits
1315,-0.066204681107189,F,-275,0.5,False,7.0,0.9949747468305836,1.1,over,BetMGM NJ,Royals,Salvador Perez,hits
1322,-0.011956238433041,D+,190,0.5,True,0.0,0.7828427124746192,1.1,under,Caesars NJ,Royals,Salvador Perez,hits
1323,-0.065491668629471,F,-274,0.5,False,7.0,0.9949747468305836,1.1,over,Caesars NJ,Royals,Salvador Perez,hits
1320,,,-174,0.5,,,,,over,Caesars NJ,Royals,Salvador Perez,hits
1321,,,126,0.5,,,,,under,Caesars NJ,Royals,Salvador Perez,hits
1312,-0.000461985559477,D+,200,0.5,True,0.0,0.853553390593274,1.1,under,DK NJ,Royals,Salvador Perez,hits
1313,-0.069713453037014,F,-280,0.5,False,7.0,0.9949747468305836,1.1,over,DK NJ,Royals,Salvador Perez,hits
1310,,,-140,0.5,,,,,under,DK NJ,Royals,Salvador Perez,hits
1311,,,105,0.5,,,,,over,DK NJ,Royals,Salvador Perez,hits
1316,-0.01525617444473,D+,-250,1.5,True,0.0,0.765153077165046,1.1,under,PointsBet NJ,Royals,Salvador Perez,hits
1317,-0.04990673282344,D,185,1.5,False,7.0,1.010102051443364,1.1,over,PointsBet NJ,Royals,Salvador Perez,hits
1318,0.010290702612566,C-,210,0.5,True,0.0,0.853553390593274,1.1,under,bet365 NJ,Royals,Salvador Perez,hits
1319,-0.062601077503586,F,-270,0.5,False,7.0,0.9949747468305836,1.1,over,bet365 NJ,Royals,Salvador Perez,hits
3658,-0.020258145129453,D+,-170,0.5,True,10.0,0.7828427124746192,0.94,over,Best Odds,Reds,Santiago Espinal,hits
3659,-0.044154093195829,D,130,0.5,False,0.0,0.6414213562373096,0.94,under,Best Odds,Reds,Santiago Espinal,hits
3656,,,270,0.5,,,,,over,Best Odds,Reds,Santiago Espinal,hits
3657,,,-390,0.5,,,,,under,Best Odds,Reds,Santiago Espinal,hits
3664,-0.009382602659586,D+,-165,0.5,True,10.0,0.7828427124746192,0.95,over,BetMGM NJ,Reds,Santiago Espinal,hits
3665,-0.048041515470028,D,130,0.5,False,0.0,0.6414213562373096,0.95,under,BetMGM NJ,Reds,Santiago Espinal,hits
3670,,,-179,0.5,,,,,over,Caesars NJ,Reds,Santiago Espinal,hits
3671,,,129,0.5,,,,,under,Caesars NJ,Reds,Santiago Espinal,hits
3672,,,-142,0.5,,,,,over,Caesars NJ,Reds,Santiago Espinal,hits
3673,,,104,0.5,,,,,under,Caesars NJ,Reds,Santiago Espinal,hits
3660,,,-390,0.5,,,,,under,DK NJ,Reds,Santiago Espinal,hits
3661,,,270,0.5,,,,,over,DK NJ,Reds,Santiago Espinal,hits
3662,,,130,0.5,,,,,under,DK NJ,Reds,Santiago Espinal,hits
3663,,,-170,0.5,,,,,over,DK NJ,Reds,Santiago Espinal,hits
3667,-0.009382602659586,D+,-165,0.5,True,10.0,0.7828427124746192,0.95,over,PointsBet NJ,Reds,Santiago Espinal,hits
3666,-0.05770335121882,F,125,0.5,False,0.0,0.6414213562373096,0.95,under,PointsBet NJ,Reds,Santiago Espinal,hits
3669,-0.009382602659586,D+,-165,0.5,True,10.0,0.7828427124746192,0.95,over,bet365 NJ,Reds,Santiago Espinal,hits
3668,-0.038790821667993,D,135,0.5,False,0.0,0.6414213562373096,0.95,under,bet365 NJ,Reds,Santiago Espinal,hits
710,,,-200,0.5,,,,,over,Best Odds,Rockies,Sean Bouchard,hits
711,,,155,0.5,,,,,under,Best Odds,Rockies,Sean Bouchard,hits
712,,,155,0.5,,,,,under,BetMGM NJ,Rockies,Sean Bouchard,hits
713,,,-200,0.5,,,,,over,BetMGM NJ,Rockies,Sean Bouchard,hits
604,,,-150,0.5,,,,,over,Best Odds,Mariners,Seby Zavala,hits
605,,,115,0.5,,,,,under,Best Odds,Mariners,Seby Zavala,hits
606,,,115,0.5,,,,,under,BetMGM NJ,Mariners,Seby Zavala,hits
607,,,-150,0.5,,,,,over,BetMGM NJ,Mariners,Seby Zavala,hits
953,-0.006010479081822,D+,140,0.5,True,0.0,0.7121320343559644,0.89,under,Best Odds,Athletics,Seth Brown,hits
952,-0.065828601377949,F,-190,0.5,False,8.0,0.7828427124746192,0.89,over,Best Odds,Athletics,Seth Brown,hits
950,,,650,1.5,,,,,over,Best Odds,Athletics,Seth Brown,hits
951,,,-1100,1.5,,,,,under,Best Odds,Athletics,Seth Brown,hits
958,-0.006010479081822,D+,140,0.5,True,0.0,0.7121320343559644,0.89,under,BetMGM NJ,Athletics,Seth Brown,hits
959,-0.065828601377949,F,-190,0.5,False,8.0,0.7828427124746192,0.89,over,BetMGM NJ,Athletics,Seth Brown,hits
967,-0.00477690354008,D+,136,0.5,True,0.0,0.6414213562373096,0.87,under,Caesars NJ,Athletics,Seth Brown,hits
966,-0.072931148773567,F,-189,0.5,False,8.0,0.7828427124746192,0.87,over,Caesars NJ,Athletics,Seth Brown,hits
964,,,-184,0.5,,,,,under,Caesars NJ,Athletics,Seth Brown,hits
965,,,133,0.5,,,,,over,Caesars NJ,Athletics,Seth Brown,hits
956,-0.006010479081822,D+,140,0.5,True,0.0,0.7121320343559644,0.89,under,DK NJ,Athletics,Seth Brown,hits
957,-0.065828601377949,F,-190,0.5,False,8.0,0.7828427124746192,0.89,over,DK NJ,Athletics,Seth Brown,hits
954,,,-1100,1.5,,,,,under,DK NJ,Athletics,Seth Brown,hits
955,,,650,1.5,,,,,over,DK NJ,Athletics,Seth Brown,hits
960,0.002492922278723,C-,145,0.5,True,0.0,0.7121320343559644,0.89,under,PointsBet NJ,Athletics,Seth Brown,hits
961,-0.065828601377949,F,-190,0.5,False,8.0,0.7828427124746192,0.89,over,PointsBet NJ,Athletics,Seth Brown,hits
962,0.018499324839747,C-,155,0.5,True,0.0,0.7121320343559644,0.89,under,bet365 NJ,Athletics,Seth Brown,hits
963,-0.065828601377949,F,-190,0.5,False,8.0,0.7828427124746192,0.89,over,bet365 NJ,Athletics,Seth Brown,hits
4301,0.004839937394501,C-,-227,1.5,True,0.0,0.765153077165046,1.1,under,Best Odds,Dodgers,Shohei Ohtani,hits
4300,-0.069399910211354,F,170,1.5,False,7.0,1.010102051443364,1.1,over,Best Odds,Dodgers,Shohei Ohtani,hits
4304,0.006721847533292,C-,-225,1.5,True,0.0,0.765153077165046,1.1,under,BetMGM NJ,Dodgers,Shohei Ohtani,hits
4305,-0.069399910211354,F,170,1.5,False,7.0,1.010102051443364,1.1,over,BetMGM NJ,Dodgers,Shohei Ohtani,hits
4311,-0.001569262554226,D+,-234,1.5,True,0.0,0.765153077165046,1.1,under,Caesars NJ,Dodgers,Shohei Ohtani,hits
4310,-0.076388030407022,F,165,1.5,False,7.0,1.010102051443364,1.1,over,Caesars NJ,Dodgers,Shohei Ohtani,hits
4302,0.002059842871287,C-,-230,1.5,True,0.0,0.765153077165046,1.1,under,DK NJ,Dodgers,Shohei Ohtani,hits
4303,-0.069399910211354,F,170,1.5,False,7.0,1.010102051443364,1.1,over,DK NJ,Dodgers,Shohei Ohtani,hits
4306,0.010385022746133,C-,-225,1.5,True,0.0,0.765153077165046,1.09,under,PointsBet NJ,Dodgers,Shohei Ohtani,hits
4307,-0.080051205619863,F,165,1.5,False,7.0,1.010102051443364,1.09,over,PointsBet NJ,Dodgers,Shohei Ohtani,hits
4308,0.006721847533292,C-,-225,1.5,True,0.0,0.765153077165046,1.1,under,bet365 NJ,Dodgers,Shohei Ohtani,hits
4309,-0.062665903477348,F,175,1.5,False,7.0,1.010102051443364,1.1,over,bet365 NJ,Dodgers,Shohei Ohtani,hits
3677,-0.00926389999047,D+,155,0.5,True,0.0,0.7121320343559644,0.96,under,Best Odds,Reds,Spencer Steer,hits
3676,-0.055024110295612,F,-205,0.5,False,8.0,0.853553390593274,0.96,over,Best Odds,Reds,Spencer Steer,hits
3674,,,285,0.5,,,,,over,Best Odds,Reds,Spencer Steer,hits
3675,,,-400,0.5,,,,,under,Best Odds,Reds,Spencer Steer,hits
3680,-0.017107037245372,D+,150,0.5,True,0.0,0.7121320343559644,0.96,under,BetMGM NJ,Reds,Spencer Steer,hits
3681,-0.049559629421295,D,-200,0.5,False,8.0,0.853553390593274,0.96,over,BetMGM NJ,Reds,Spencer Steer,hits
3688,-0.011949731412091,D+,146,0.5,True,0.0,0.7121320343559644,0.93,under,Caesars NJ,Reds,Spencer Steer,hits
3689,-0.065606965207506,F,-204,0.5,False,7.0,0.853553390593274,0.93,over,Caesars NJ,Reds,Spencer Steer,hits
3686,,,-106,0.5,,,,,under,Caesars NJ,Reds,Spencer Steer,hits
3687,,,-129,0.5,,,,,over,Caesars NJ,Reds,Spencer Steer,hits
3678,,,-400,0.5,,,,,under,DK NJ,Reds,Spencer Steer,hits
3679,,,285,0.5,,,,,over,DK NJ,Reds,Spencer Steer,hits
3682,-0.001722421860757,D+,160,0.5,True,0.0,0.7121320343559644,0.96,under,PointsBet NJ,Reds,Spencer Steer,hits
3683,-0.060312317593338,F,-210,0.5,False,8.0,0.853553390593274,0.96,over,PointsBet NJ,Reds,Spencer Steer,hits
3685,-0.012522592384258,D+,-170,0.5,True,10.0,0.7828427124746192,0.96,over,bet365 NJ,Reds,Spencer Steer,hits
3684,-0.033773703912039,D,140,0.5,False,0.0,0.7121320343559644,0.96,under,bet365 NJ,Reds,Spencer Steer,hits
2743,0.001560167490617,C-,142,0.5,True,0.0,0.7121320343559644,0.88,under,Best Odds,Tigers,Spencer Torkelson,hits
2742,-0.066351252237356,F,-187,0.5,False,8.0,0.7828427124746192,0.88,over,Best Odds,Tigers,Spencer Torkelson,hits
2740,,,190,1.5,,,,,over,Best Odds,Tigers,Spencer Torkelson,hits
2741,,,-265,1.5,,,,,under,Best Odds,Tigers,Spencer Torkelson,hits
2748,0.006620042680363,C-,145,0.5,True,0.0,0.7121320343559644,0.88,under,BetMGM NJ,Tigers,Spencer Torkelson,hits
2749,-0.069955721779589,F,-190,0.5,False,8.0,0.7828427124746192,0.88,over,BetMGM NJ,Tigers,Spencer Torkelson,hits
2754,,,-151,0.5,,,,,over,Caesars NJ,Tigers,Spencer Torkelson,hits
2755,,,110,0.5,,,,,under,Caesars NJ,Tigers,Spencer Torkelson,hits
2756,,,139,0.5,,,,,under,Caesars NJ,Tigers,Spencer Torkelson,hits
2757,,,-194,0.5,,,,,over,Caesars NJ,Tigers,Spencer Torkelson,hits
2746,-0.001883358680182,D+,140,0.5,True,0.0,0.7121320343559644,0.88,under,DK NJ,Tigers,Spencer Torkelson,hits
2747,-0.063906115004029,F,-185,0.5,False,8.0,0.7828427124746192,0.88,over,DK NJ,Tigers,Spencer Torkelson,hits
2744,,,-265,1.5,,,,,under,DK NJ,Tigers,Spencer Torkelson,hits
2745,,,190,1.5,,,,,over,DK NJ,Tigers,Spencer Torkelson,hits
2750,-0.001883358680182,D+,140,0.5,True,0.0,0.7121320343559644,0.88,under,PointsBet NJ,Tigers,Spencer Torkelson,hits
2751,-0.057640450843628,F,-180,0.5,False,8.0,0.7828427124746192,0.88,over,PointsBet NJ,Tigers,Spencer Torkelson,hits
2752,0.014783307986485,C-,150,0.5,True,0.0,0.7121320343559644,0.88,under,bet365 NJ,Tigers,Spencer Torkelson,hits
2753,-0.063906115004029,F,-185,0.5,False,8.0,0.7828427124746192,0.88,over,bet365 NJ,Tigers,Spencer Torkelson,hits
4478,-0.025413799150684,D,-192,0.5,True,9.0,0.853553390593274,1.0,over,Best Odds,Mets,Starling Marte,hits
4479,-0.04028371273078,D,145,0.5,False,0.0,0.7121320343559644,1.0,under,Best Odds,Mets,Starling Marte,hits
4483,-0.023051966368446,D+,-190,0.5,True,10.0,0.7828427124746192,1.0,over,BetMGM NJ,Mets,Starling Marte,hits
4482,-0.04028371273078,D,145,0.5,False,0.0,0.7121320343559644,1.0,under,BetMGM NJ,Mets,Starling Marte,hits
4489,-0.027743498153573,D,-194,0.5,True,9.0,0.853553390593274,1.0,over,Caesars NJ,Mets,Starling Marte,hits
4488,-0.050530489265662,F,139,0.5,False,0.0,0.7121320343559644,1.0,under,Caesars NJ,Mets,Starling Marte,hits
4481,-0.028896501727884,D,-195,0.5,True,9.0,0.853553390593274,1.0,over,DK NJ,Mets,Starling Marte,hits
4480,-0.04028371273078,D,145,0.5,False,0.0,0.7121320343559644,1.0,under,DK NJ,Mets,Starling Marte,hits
4484,-0.032120447424658,D,150,0.5,True,0.0,0.7121320343559644,1.0,under,PointsBet NJ,Mets,Starling Marte,hits
4485,-0.034546219242009,D,-200,0.5,False,9.0,0.853553390593274,1.0,over,PointsBet NJ,Mets,Starling Marte,hits
4487,-0.023051966368446,D+,-190,0.5,True,10.0,0.7828427124746192,1.0,over,bet365 NJ,Mets,Starling Marte,hits
